PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,spinDir,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle,play_by_play,run_value,wOBA_result,xwOBA_result,Family,SpinRate_raw,SpinRate_halved_fix,delta_velo,delta_IVB,delta_HB,dre_hat,run_suppress,pop_mu,pop_sd,StuffPlus
45,2025-09-08,13:51:20.82,2,1,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,0,0,Cutter,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.26369,-2.552599,-2.160834,2459.649062,159.005575,11:15,6.8183,1.64343,5.76102,-24.79974,8.65402,-2.95614,2.37246,-0.61515,84.5507,-7.114365,-2.689969,0.416288,,,,,,,,,,,,0.98508,5.33922,-1.46242,50,6.59129,5.12406,-132.52462,-6.78765,1.76853,25.80025,-22.58845,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,cf342aa0-8ce4-11f0-b802-852e8b1ed72d,90.5441,,,6.71299,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:51:20.82,2025-09-08T13:51:20.8233472-05:00,2025-09-08T18:51:20.8233472Z,,v3,5322,5322,,,,Undefined,OLE_REB,27e37858-5e07-43b9-8fc3-461de3967c1b,54.74145,-133.4445,12.90013,6.81894,-5.98228,-11.29423,-1.64399,5.061,0.88426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,FoulBallNotFieldable,-0.038050274,0.0,,Breaking,2459.649062,False,-2.36918,-4.988190000000001,-8.29563,-0.009623090435468875,0.009623090435468875,0.006539392359943953,0.0070294313002203,108.77367725445522
46,2025-09-08,13:51:50.01,2,2,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.01162,-2.753095,-3.933888,2455.369238,196.06606,12:30,6.74817,1.58456,5.83816,-17.05824,14.53528,3.91705,2.7598,-1.75109,86.66933,-5.944924,-3.234206,0.404548,,,,,,,,,,,,-2.98851,8.41339,-1.26572,50,6.51297,9.19184,-136.21628,-7.1256,-5.66579,27.38626,-16.22331,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,e0872230-8ce4-11f0-b802-852e8b1ed72d,93.17166,,,7.34229,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:51:50.01,2025-09-08T13:51:50.0154368-05:00,2025-09-08T18:51:50.0154368Z,,v3,5322,5322,,,,Undefined,OLE_REB,a782b673-9b77-4430-9c82-ff5447e7e90e,54.66155,-137.15028,13.69313,6.74655,-6.57231,-8.11166,-1.5825,9.38507,-2.8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2455.369238,False,,,,-0.003868204424426515,0.003868204424426515,0.011193736093709893,0.009626112807018639,84.77987570654241
47,2025-09-08,13:52:07.66,2,3,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,1,1,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,90.02158,-0.373326,-1.419379,2570.987592,143.607231,10:45,6.72705,1.75787,5.28269,-28.35722,6.83233,-4.24205,4.01324,0.0711,82.57034,-5.572733,-2.172091,0.426951,,,,,,,,,,,,1.73693,3.85394,-1.62519,50,6.67234,3.43245,-130.66948,-1.93459,3.01082,26.87236,-25.49359,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,eb08f3f0-8ce4-11f0-b802-852e8b1ed72d,88.28274,,,7.45124,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:52:07.66,2025-09-08T13:52:07.6684288-05:00,2025-09-08T18:52:07.6684288Z,,v3,5322,5322,,,,Undefined,OLE_REB,0d72064a-628f-40ac-ac4f-5ce88e979f6a,55.21676,-131.73794,13.43618,6.72911,-0.92095,-12.7468,-1.75928,3.31274,1.50541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,2570.987592,False,-3.611289999999997,-6.809880000000001,-9.58154,-0.01172381531527404,0.01172381531527404,0.006539392359943953,0.0070294313002203,114.75061846089201
48,2025-09-08,13:52:30.55,2,4,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,94.16067,-3.604466,-3.154179,2479.017413,218.810813,1:15,6.77674,1.61733,5.92995,-19.52544,12.03851,8.88186,1.79576,-0.57204,86.42831,-7.246098,-1.560946,0.404359,103.33409,4.626641,-1.546051,6580.761812,,,,,54.46434,,,-5.42555,7.46382,-1.37014,50,6.47685,7.12803,-136.39955,-9.26313,-10.24344,29.39604,-18.08237,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,f8c2bf30-8ce4-11f0-b802-852e8b1ed72d,93.21526,4.04825,,7.73236,,,,0.60238,1.64663,0.57375,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:52:30.55,2025-09-08T13:52:30.5543680-05:00,2025-09-08T18:52:30.5543680Z,,v3,5322,5322,,,,Undefined,OLE_REB,deac767b-8b30-4162-aa16-c34ffdad7c1c,54.57054,-137.38103,14.69802,6.77606,-8.65939,-9.04118,-1.61385,7.47004,-5.12172,253.200958,0.6126,150.64517,-20.97525,,,,,,,1.64967,12.11769,-15.28774,,,,,,,0.56933,-3.91828,5.97174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,74.50188,4.98258,-9.70675,Single,0.467292971,0.949,0.5701645152790965,Fastball,2479.017413,False,,,,-0.0034255707932773346,0.0034255707932773346,0.011193736093709893,0.009626112807018639,83.8602238387055
49,2025-09-08,13:53:46.98,3,1,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,0,0,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,91.29353,-0.898183,0.023903,2518.54427,174.55985,11:45,6.72321,1.63387,5.14351,-26.48702,7.83426,-0.64709,3.67019,1.60246,83.86286,-5.746321,-0.090718,0.421651,,,,,,,,,,,,0.32689,4.46874,-1.6356,50,6.6189,-0.0244,-132.52742,-3.11921,0.58423,27.01713,-24.18731,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,263bd460-8ce5-11f0-b802-852e8b1ed72d,89.39254,,,7.43067,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:53:46.98,2025-09-08T13:53:46.9835264-05:00,2025-09-08T18:53:46.9835264Z,,v3,5322,5322,,,,Undefined,OLE_REB,738c186e-92b2-42ce-a62f-0befb6cb3636,55.35524,-133.61468,13.50857,6.72484,-2.14583,-12.09366,-1.63415,-0.04791,0.29211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,2518.54427,False,-2.339339999999993,-5.807950000000001,-5.98658,-0.011605597238196035,0.011605597238196035,0.006539392359943953,0.0070294313002203,114.41426670773014
50,2025-09-08,13:54:02.30,3,2,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.42792,2.404177,0.908427,2950.712019,38.052301,7:15,6.65345,1.837,4.69681,-66.95165,-17.5395,-15.07895,3.35821,1.44292,70.37125,-9.592812,-1.745154,0.505927,,,,,,,,,,,,7.60682,-8.71398,-1.91496,50,6.83707,-1.12599,-112.15891,2.12999,9.54541,23.10377,-43.1088,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,2f6912a0-8ce5-11f0-b802-852e8b1ed72d,74.50167,,,7.05666,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:54:02.30,2025-09-08T13:54:02.3038464-05:00,2025-09-08T18:54:02.3038464Z,,v3,5322,5322,,,,Undefined,OLE_REB,26c84f7e-7ec3-47cd-8d13-81a4ea67971b,55.80709,-113.34881,11.55188,6.6702,4.3502,-21.5544,-1.84431,-1.6176,4.77271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,2950.712019,False,-16.204949999999997,-31.181710000000002,-20.41844,-0.0077950105868328555,0.0077950105868328555,0.006539392359943953,0.0070294313002203,103.57246034070936
51,2025-09-08,13:54:19.15,3,3,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,89.68062,-1.016616,-1.267547,2527.105013,190.543219,12:15,6.7886,1.83806,5.29913,-30.53769,4.73138,0.68886,3.28901,0.70523,82.75438,-6.586591,-1.145179,0.427433,,,,,,,,,,,,-0.66945,2.95862,-1.72332,50,6.67391,2.85051,-130.24322,-3.49051,-1.15869,25.40017,-27.05322,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,3986cb60-8ce5-11f0-b802-852e8b1ed72d,88.18321,,,6.92624,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:54:19.15,2025-09-08T13:54:19.1576064-05:00,2025-09-08T18:54:19.1576064Z,,v3,5322,5322,,,,Undefined,OLE_REB,6637a8dd-d3ba-4048-a36b-68b2747a967c,55.20107,-131.25362,12.70008,6.79136,-2.41435,-13.52661,-1.83763,2.8966,-0.57934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,2527.105013,False,-3.9522499999999923,-8.91083,-4.65063,-0.011098431967569771,0.011098431967569771,0.006539392359943953,0.0070294313002203,112.97129003162159
52,2025-09-08,13:54:37.29,3,4,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,93.50879,-2.904969,-3.906811,2535.521985,223.285768,1:30,6.72153,1.83235,5.92126,-21.11883,10.9569,9.35343,2.25725,-1.01931,85.63934,-6.841396,-2.231589,0.407624,,,,,,,,,,,,-5.85843,6.73315,-1.52435,50,6.47625,8.83274,-135.40141,-7.60594,-10.88457,29.34344,-19.66428,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,444f9130-8ce5-11f0-b802-852e8b1ed72d,92.46865,,,7.86946,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:54:37.29,2025-09-08T13:54:37.2958720-05:00,2025-09-08T18:54:37.2958720Z,,v3,5322,5322,,,,Undefined,OLE_REB,9179d75a-fba5-43b9-af78-406e590a8111,54.57818,-136.38996,14.67172,6.72133,-6.94347,-9.83214,-1.82809,9.19943,-5.44228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.673,,Fastball,2535.521985,False,,,,0.0005645580610689333,-0.0005645580610689333,0.011193736093709893,0.009626112807018639,75.5700054829909
53,2025-09-08,13:55:07.08,4,1,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,94.11547,-2.170567,-3.040905,2534.576972,214.342892,1:15,6.70407,1.80906,6.05756,-18.69966,12.4956,7.90615,3.13287,-0.34944,86.68481,-5.676839,-1.619766,0.40199,109.59963,13.108981,-2.456583,1235.944477,109.99476,22.42269,-1.02774,287.21166,287.21166,2.342045,2.64172,-4.895,7.29709,-1.577,50,6.52505,6.92524,-136.62877,-5.79829,-9.31884,28.09282,-18.2822,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,56139a10-8ce5-11f0-b802-852e8b1ed72d,93.76452,25.09079,,7.43066,,,,0.02362,2.98626,0.39307,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:55:07.08,2025-09-08T13:55:07.0895104-05:00,2025-09-08T18:55:07.0895104Z,LineDrive,v3,5322,5322,,,,Undefined,OLE_REB,2e7cf0e4-1217-485c-923e-40206a0f7ca1,54.44432,-137.53955,14.04641,6.70343,-5.20558,-9.1411,-1.80641,7.22736,-4.65942,222.282422,0.02362,156.41275,-29.50748,7.07276,-1.69529,0.38942,-0.07611,0.01022,-0.00066,2.98626,36.457,-15.90349,0.78767,-0.05563,-0.00889,0.0045,-0.00068,4e-05,0.39307,-6.71069,7.67346,-2.337,0.6517,-0.16381,0.03341,-0.00459,0.0003,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,Single,0.467292971,0.949,0.956908783999625,Fastball,2534.576972,False,,,,0.003291982361690478,-0.003291982361690478,0.011193736093709893,0.009626112807018639,69.9032854781455
54,2025-09-08,13:55:32.04,5,1,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.91748,-0.451578,-1.777434,2538.44783,216.773829,1:15,6.79374,1.72729,5.77387,-19.5669,11.99607,8.27878,4.74274,0.76265,86.40083,-4.108142,-0.295444,0.404353,,,,,,,,,,,,-4.64949,6.51422,-1.58532,50,6.74454,3.85801,-136.47071,-1.75372,-8.84279,27.64924,-19.78473,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,64d9cc40-8ce5-11f0-b802-852e8b1ed72d,93.21677,,,7.51666,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:55:32.04,2025-09-08T13:55:32.0434176-05:00,2025-09-08T18:55:32.0434176Z,,v3,5322,5322,,,,Undefined,OLE_REB,8f97be92-ca63-43c7-87c1-a8a200a5bf56,54.72575,-137.42482,13.82462,6.79328,-1.07099,-9.89237,-1.72371,4.16315,-4.42139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2538.44783,False,,,,-0.0034968678942667807,0.0034968678942667807,0.011193736093709893,0.009626112807018639,84.00835653238734
55,2025-09-08,13:55:50.05,5,2,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.45145,-0.298094,-1.493605,2570.208732,206.380167,1:00,6.82515,1.75061,5.6453,-16.02745,16.19438,7.53607,5.21137,0.98506,85.39152,-3.331942,-0.147864,0.408551,,,,,,,,,,,,-4.20776,8.58418,-1.62862,50,6.78972,3.18939,-135.69549,-1.22256,-7.86251,29.09051,-16.13393,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,6f954ba0-8ce5-11f0-b802-852e8b1ed72d,92.25881,,,8.05993,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:55:50.05,2025-09-08T13:55:50.0558848-05:00,2025-09-08T18:55:50.0558848Z,,v3,5322,5322,,,,Undefined,OLE_REB,441450ed-817f-42a8-a26a-8cb074b42905,54.85331,-136.73199,14.54526,6.82304,-0.64771,-8.06696,-1.74725,3.46953,-3.93125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2570.208732,False,,,,-0.006504310046157542,0.006504310046157542,0.011193736093709893,0.009626112807018639,90.25686454841217
56,2025-09-08,13:56:14.78,5,3,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.05598,-1.338004,-2.751036,2575.578064,195.011197,12:30,6.76156,1.51737,5.69876,-14.97615,16.92395,4.26292,4.26502,-0.69298,85.76136,-4.184405,-1.990123,0.406506,,,,,,,,,,,,-2.92669,9.26953,-1.28893,50,6.63985,6.35674,-136.39535,-3.65612,-5.50909,30.21549,-14.72544,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,7e6ff030-8ce5-11f0-b802-852e8b1ed72d,92.72286,,,8.29462,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:56:14.78,2025-09-08T13:56:14.7827712-05:00,2025-09-08T18:56:14.7827712Z,,v3,5322,5322,,,,Undefined,OLE_REB,04d7b7b2-8733-4e67-bb5f-dff657c5aef7,54.79945,-137.45445,15.10774,6.75896,-3.13997,-7.36272,-1.51513,6.54985,-2.75455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2575.578064,False,,,,-0.007006872167949026,0.007006872167949026,0.011193736093709893,0.009626112807018639,91.30102875439374
57,2025-09-08,13:56:33.96,5,4,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,3,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.43534,-2.487073,-2.407371,2511.212895,195.837997,12:30,6.88303,1.50849,5.94616,-12.74686,19.18418,5.15744,3.5104,-0.296,85.54382,-4.936381,-1.482037,0.406703,,,,,,,,,,,,-3.27862,10.79445,-1.31951,50,6.67737,5.46846,-135.54291,-6.23711,-6.11686,28.83032,-12.03507,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,89dda890-8ce5-11f0-b802-852e8b1ed72d,92.67795,,,7.89152,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:56:33.96,2025-09-08T13:56:33.9680256-05:00,2025-09-08T18:56:33.9680256Z,,v3,5322,5322,,,,Undefined,OLE_REB,2a39c0c0-894f-45f1-9052-cdc93afb78ab,54.55246,-136.5078,14.41516,6.87937,-5.83433,-6.01754,-1.50595,5.67317,-3.05843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,2511.212895,False,,,,-0.014320090026759026,0.014320090026759026,0.011193736093709893,0.009626112807018639,106.49556886715399
58,2025-09-08,13:56:55.36,5,5,"Allen, Noah",10107668,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,93.45341,-1.839816,-2.995937,2592.920783,198.894891,12:45,6.82093,1.57791,5.84494,-16.10257,15.88481,5.10166,3.76634,-0.78369,85.72633,-4.881672,-2.082985,0.407062,,,,,,,,,,,,-3.39229,8.90071,-1.33683,50,6.66145,6.8676,-135.57444,-4.86771,-6.34363,28.32805,-15.52966,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,96a21750-8ce5-11f0-b802-852e8b1ed72d,92.59629,,,7.72708,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:56:55.36,2025-09-08T13:56:55.3681408-05:00,2025-09-08T18:56:55.3681408Z,,v3,5322,5322,,,,Undefined,OLE_REB,b36ac554-cc6f-4f93-af79-76a3ff119a2f,54.65438,-136.5435,14.16403,6.81888,-4.33646,-7.76483,-1.57547,7.08461,-3.17181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.673,,Fastball,2592.920783,False,,,,-0.0073921777852558246,0.0073921777852558246,0.011193736093709893,0.009626112807018639,92.10157124757097
59,2025-09-08,13:57:22.83,6,1,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.7566,-1.046063,-2.748488,2498.972755,229.444815,1:45,6.72303,1.79331,5.99977,-18.55391,13.87379,14.98422,4.20635,0.49323,84.53984,-4.556714,-0.056531,0.409854,,,,,,,,,,,,-8.40441,7.72808,-1.58464,50,6.63036,5.79389,-134.59899,-3.0443,-15.39383,29.64417,-18.01906,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,a6e59ab0-8ce5-11f0-b802-852e8b1ed72d,91.96547,,,8.21676,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:57:22.83,2025-09-08T13:57:22.8397568-05:00,2025-09-08T18:57:22.8397568Z,,v3,5322,5322,,,,Undefined,OLE_REB,4835c488-9733-48f5-98fd-f7e5c370c694,54.4988,-135.58619,14.82208,6.72175,-2.44423,-9.00953,-1.78613,6.30653,-7.69691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2498.972755,False,,,,-0.00389024409768124,0.00389024409768124,0.011193736093709893,0.009626112807018639,84.82566713595233
60,2025-09-08,13:57:41.80,6,2,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.61346,-0.494163,-2.546312,2513.666762,231.886848,1:45,6.70369,1.71744,5.60217,-20.4658,12.50182,14.59493,4.53641,0.55498,84.48414,-4.322181,0.056677,0.413252,,,,,,,,,,,,-8.0526,6.77918,-1.50874,50,6.6482,5.30011,-134.37076,-1.87376,-14.72123,29.14049,-19.78077,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,b2314c20-8ce5-11f0-b802-852e8b1ed72d,91.20933,,,8.12931,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:57:41.80,2025-09-08T13:57:41.8018816-05:00,2025-09-08T18:57:41.8018816Z,,v3,5322,5322,,,,Undefined,OLE_REB,ea057780-4e12-49c4-b872-e990e927cd35,54.89688,-135.42857,14.57025,6.70319,-1.15571,-9.89038,-1.71084,5.83449,-7.36061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,2513.666762,False,,,,-0.002638362366359941,0.002638362366359941,0.011193736093709893,0.009626112807018639,82.22465516690805
61,2025-09-08,13:58:10.19,6,3,"Allen, Noah",10107668,Right,OLE_REB,"Perera Arellano, Kelven",10106298,Right,OLE_REB,Undefined,3,Top,1,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0051,1.076132,-0.944614,2545.706777,115.328596,9:45,6.7493,1.70482,5.50646,-32.03077,3.65729,-5.43784,5.08676,0.36815,81.53954,-4.811199,-1.913387,0.429965,,,,,,,,,,,,2.47366,1.90807,-1.61867,50,6.82182,2.37446,-129.24125,1.23028,4.19464,26.28738,-28.93851,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,c3202ab0-8ce5-11f0-b802-852e8b1ed72d,87.66404,,,7.46556,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:58:10.19,2025-09-08T13:58:10.1942272-05:00,2025-09-08T18:58:10.1942272Z,,v3,5322,5322,,,,Undefined,OLE_REB,dda43903-979f-4c15-b957-47eab307d1bb,54.99284,-130.25282,13.14369,6.75305,2.34387,-14.46925,-1.70694,2.21304,2.09732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,2545.706777,False,-4.627769999999998,-9.98492,-10.77733,-0.009077202927065679,0.009077202927065679,0.006539392359943953,0.0070294313002203,107.2205288272529
